date,fight_pk,fighter,kd,kds_received,method,pass,res,rev,round_finished,rounds,sig_reg_mixture,sig_reg_percent,sig_strike_attempts,sig_strike_landed,sig_strike_percent,sig_strikes_avoided,sig_strikes_received,strike_attempts,strike_landed,strike_percent,strikes_avoided,strikes_received,sub_attempts,td_attempts,td_landed,td_percent,tds_defended,tds_received,time,weight_class
2013-06-08,2299,Daniel Sarafian,0,0,Submission,0,W,NA,1,3,0.45,0.9310344827586207,9,8,0.8888888888888888,8,4,20,19,0.95,8,5,1,1,1,1,0,0,02:20:00,Men_Middleweight
2013-06-08,2299,Eddie Mendez,0,0,Submission,0,L,NA,1,3,0.9230769230769231,0.36,12,4,0.3333333333333333,1,8,13,5,0.38461538461538464,1,19,0,0,0,0,0,1,02:20:00,Men_Middleweight
2013-06-08,2298,Rony Jason,0,0,Submission,0,W,NA,1,3,0.6153846153846154,0.9047619047619048,8,7,0.875,0,4,13,12,0.9230769230769231,1,11,1,0,0,0,0,1,01:24:00,Men_Featherweight
2013-06-08,2298,Mike Wilkinson,0,0,Submission,0,L,NA,1,3,0.3333333333333333,0.9375,4,4,1,1,7,12,11,0.9166666666666666,1,12,0,1,1,1,0,0,01:24:00,Men_Featherweight
2013-06-08,2297,Raphael Assuncao,0,0,Submission,0,W,NA,2,3,0.8307692307692308,0.3697478991596639,54,17,0.3148148148148148,13,14,65,27,0.4153846153846154,13,28,1,5,3,0.6,1,0,01:51:00,Men_Bantamweight
2013-06-08,2297,Vaughan Lee,0,0,Submission,0,L,NA,2,3,0.6585365853658537,0.6176470588235294,27,14,0.5185185185185185,37,17,41,28,0.6829268292682927,38,27,0,1,0,0,2,3,01:51:00,Men_Bantamweight
2013-06-08,2296,Godofredo Pepey,0,0,KO/TKO,1,L,NA,1,3,0.3939393939393939,0.6086956521739131,13,4,0.3076923076923077,8,27,33,24,0.7272727272727273,10,35,0,2,1,0.5,0,0,03:32:00,Men_Featherweight
2013-06-08,2296,Felipe Arantes,0,0,KO/TKO,2,W,NA,1,3,0.7777777777777778,0.775,35,27,0.7714285714285715,9,4,45,35,0.7777777777777778,9,24,0,0,0,0,1,1,03:32:00,Men_Featherweight
2013-06-08,2295,Ildemar Alcantara,0,0,Decision,0,W,NA,3,3,0.7835820895522388,0.3723849372384937,105,33,0.3142857142857143,37,50,134,56,0.417910447761194,37,63,0,3,3,1,6,0,05:00:00,Men_Welterweight
2013-06-08,2295,Leandro Silva,0,0,Decision,0,L,NA,3,3,0.87,0.6042780748663101,87,50,0.5747126436781609,72,33,100,63,0.63,78,56,0,6,0,0,0,3,05:00:00,Men_Welterweight
2013-06-08,2294,Rodrigo Damm,0,0,Decision,0,W,NA,3,3,0.9938650306748467,0.4707692307692308,162,76,0.4691358024691358,97,102,163,77,0.4723926380368098,99,113,0,7,2,0.2857142857142857,1,0,05:00:00,Men_Featherweight
2013-06-08,2294,Mizuto Hirota,0,0,Decision,0,L,NA,3,3,0.9386792452830188,0.5231143552311436,199,102,0.5125628140703518,86,76,212,113,0.53301886792452835,86,77,0,1,0,0,5,2,05:00:00,Men_Featherweight
2013-06-08,2293,Caio Magalhaes,0,0,Submission,0,W,NA,2,3,0.44047619047619047,0.6528925619834711,37,21,0.5675675675675675,22,30,84,58,0.6904761904761905,37,62,5,2,1,0.5,4,2,02:49:00,Men_Middleweight
2013-06-08,2293,Karlos Vemola,0,0,Submission,0,L,NA,2,3,0.5252525252525253,0.609271523178808,52,30,0.5769230769230769,16,21,99,62,0.6262626262626263,26,58,0,6,2,0.3333333333333333,1,1,02:49:00,Men_Middleweight
2013-06-08,2292,Antonio Braga Neto,0,0,Submission,0,W,NA,1,3,1,0.4,15,6,0.4,14,5,15,6,0.4,14,5,1,3,1,0.3333333333333333,0,0,01:52:00,Men_Middleweight
2013-06-08,2292,Anthony Smith,0,0,Submission,1,L,NA,1,3,1,0.2631578947368421,19,5,0.2631578947368421,9,6,19,5,0.2631578947368421,9,6,0,0,0,0,2,1,01:52:00,Men_Middleweight
2013-05-25,2291,Cain Velasquez,1,0,KO/TKO,0,W,NA,1,5,1,0.6428571428571429,28,18,0.6428571428571429,2,1,28,18,0.6428571428571429,2,2,0,2,0,0,0,0,01:21:00,Men_Heavyweight
2013-05-25,2291,Antonio Silva,0,1,KO/TKO,0,L,NA,1,5,0.75,0.42857142857142855,3,1,0.3333333333333333,10,18,4,2,0.5,10,18,0,0,0,0,2,0,01:21:00,Men_Heavyweight
2013-05-25,2290,Junior Dos Santos,2,0,KO/TKO,0,W,NA,3,3,0.9562043795620438,0.5746268656716418,131,74,0.5648854961832062,70,29,137,80,0.583941605839416,71,34,0,1,1,1,0,0,04:18:00,Men_Heavyweight
2013-05-25,2290,Mark Hunt,0,2,KO/TKO,0,L,NA,3,3,0.9428571428571428,0.3088235294117647,99,29,0.29292929292929293,57,74,105,34,0.3238095238095238,57,80,0,0,0,0,0,1,04:18:00,Men_Heavyweight
2013-05-25,2289,Glover Teixeira,0,0,Submission,0,W,NA,1,3,0.5945945945945946,0.6271186440677966,22,12,0.5454545454545454,13,8,37,25,0.6756756756756757,13,11,1,2,1,0.5,0,0,02:38:00,Men_Heavyweight
2013-05-25,2289,James Te Huna,0,0,Submission,0,L,NA,1,3,0.875,0.4222222222222222,21,8,0.38095238095238093,10,12,24,11,0.4583333333333333,12,25,0,0,0,0,1,1,02:38:00,Men_Heavyweight
2013-05-25,2288,Gray Maynard,0,3,KO/TKO,0,L,NA,1,3,1,0.4642857142857143,28,13,0.4642857142857143,26,26,28,13,0.4642857142857143,26,29,0,0,0,0,0,0,02:07:00,Men_Lightweight
2013-05-25,2288,TJ Grant,3,0,KO/TKO,0,W,NA,1,3,0.9454545454545454,0.514018691588785,52,26,0.5,15,13,55,29,0.5272727272727272,15,13,0,0,0,0,0,0,02:07:00,Men_Lightweight
2013-05-25,2287,Donald Cerrone,0,0,Decision,0,W,NA,3,3,0.7136150234741784,0.5698630136986301,152,78,0.5131578947368421,80,42,213,130,0.6103286384976526,80,56,0,7,4,0.5714285714285714,0,0,05:00:00,Men_Lightweight
2013-05-25,2287,KJ Noons,0,0,Decision,0,L,NA,3,3,0.8970588235294118,0.3798449612403101,122,42,0.3442622950819672,74,78,136,56,0.4117647058823529,83,130,0,0,0,0,3,4,05:00:00,Men_Lightweight
2013-05-25,2286,Mike Pyle,0,1,Decision,1,W,NA,3,3,0.556390977443609,0.5748792270531401,74,33,0.44594594594594594,54,57,133,86,0.6466165413533834,55,94,2,0,0,0,4,3,05:00:00,Men_Welterweight
2013-05-25,2286,Rick Story,1,0,Decision,0,L,NA,3,3,0.7449664429530202,0.5807692307692308,111,57,0.5135135135135135,41,33,149,94,0.6308724832214765,47,86,0,7,3,0.42857142857142855,0,0,05:00:00,Men_Welterweight
2013-05-25,2285,Dennis Bermudez,0,0,Decision,0,W,NA,3,3,0.974025974025974,0.33114035087719296,225,73,0.3244444444444444,118,75,231,78,0.33766233766233766,118,79,0,9,4,0.4444444444444444,1,0,05:00:00,Men_Featherweight
2013-05-25,2285,Max Holloway,0,0,Decision,0,L,NA,3,3,0.9796954314720813,0.39487179487179486,193,75,0.38860103626943004,152,73,197,79,0.4010152284263959,153,78,0,1,0,0,5,4,05:00:00,Men_Featherweight
2013-05-25,2284,Colton Smith,1,2,KO/TKO,0,L,NA,3,3,1,0.3626373626373626,91,33,0.3626373626373626,60,53,91,33,0.3626373626373626,60,54,1,6,0,0,0,1,00:41:00,Men_Welterweight
2013-05-25,2284,Robert Whittaker,2,1,KO/TKO,0,W,NA,3,3,0.9912280701754386,0.4713656387665198,113,53,0.4690265486725664,58,33,114,54,0.47368421052631576,58,33,0,1,1,1,6,0,00:41:00,Men_Welterweight
2013-05-25,2283,Khabib Nurmagomedov,0,0,Decision,0,W,NA,3,3,0.5882352941176471,0.6388888888888888,40,23,0.575,19,11,68,46,0.6764705882352942,21,18,2,27,21,0.7777777777777778,0,1,05:00:00,Men_Lightweight
2013-05-25,2283,Abel Trujillo,0,0,Decision,0,L,NA,3,3,0.7692307692307693,0.42028985507246375,30,11,0.36666666666666664,17,23,39,18,0.46153846153846156,22,46,0,1,1,1,6,21,05:00:00,Men_Lightweight
2013-05-25,2282,Stephen Thompson,0,0,Decision,0,W,NA,3,3,0.8481012658227848,0.5205479452054794,134,65,0.48507462686567165,65,56,158,87,0.5506329113924051,66,78,0,4,2,0.5,1,0,05:00:00,Men_Welterweight
2013-05-25,2282,Nah-Shon Burrell,0,0,Decision,0,L,NA,3,3,0.8402777777777778,0.5056603773584906,121,56,0.4628099173553719,69,65,144,78,0.5416666666666666,71,87,0,1,0,0,2,2,05:00:00,Men_Welterweight
2013-05-25,2281,Brian Bowles,1,1,KO/TKO,1,L,NA,2,3,0.9473684210526315,0.35135135135135137,72,24,0.3333333333333333,56,44,76,28,0.3684210526315789,57,46,1,0,0,0,0,0,01:43:00,Men_Bantamweight
2013-05-25,2281,George Roop,1,1,KO/TKO,0,W,NA,2,3,0.970873786407767,0.4433497536945813,100,44,0.44,48,24,103,46,0.44660194174757284,48,28,0,0,0,0,0,0,01:43:00,Men_Bantamweight
2013-05-25,2280,Jeremy Stephens,0,0,Decision,0,W,NA,3,3,0.7154471544715447,0.6208530805687204,88,49,0.5568181818181818,69,25,123,82,0.6666666666666666,72,46,1,10,6,0.6,0,0,05:00:00,Men_Featherweight
2013-05-25,2280,Estevan Payan,0,0,Decision,0,L,NA,3,3,0.7966101694915254,0.33490566037735847,94,25,0.26595744680851063,39,49,118,46,0.3898305084745763,41,82,1,0,0,0,4,6,05:00:00,Men_Featherweight
2013-05-18,2279,Vitor Belfort,1,0,KO/TKO,0,W,NA,1,5,0.9523809523809523,0.4634146341463415,20,9,0.45,9,6,21,10,0.47619047619047616,9,6,0,0,0,0,1,0,02:32:00,Men_Middleweight
2013-05-18,2279,Luke Rockhold,0,1,KO/TKO,0,L,NA,1,5,1,0.4,15,6,0.4,11,9,15,6,0.4,11,10,0,1,0,0,0,0,02:32:00,Men_Middleweight
2013-05-18,2278,Jacare Souza,0,0,Submission,1,W,NA,1,3,0.7619047619047619,0.5405405405405406,16,8,0.5,10,4,21,12,0.5714285714285714,11,10,1,3,1,0.3333333333333333,0,0,03:37:00,Men_Middleweight
2013-05-18,2278,Chris Camozzi,0,0,Submission,0,L,NA,1,3,0.6666666666666666,0.4,14,4,0.2857142857142857,8,8,21,10,0.47619047619047616,9,12,0,0,0,0,2,1,03:37:00,Men_Middleweight
2013-05-18,2277,Rafael Dos Anjos,0,0,Decision,0,W,NA,3,3,0.8970588235294118,0.39276485788113696,183,66,0.36065573770491804,202,68,204,86,0.4215686274509804,205,90,0,2,0,0,4,3,05:00:00,Men_Lightweight
2013-05-18,2277,Evan Dunham,0,0,Decision,0,L,NA,3,3,0.9152542372881356,0.27964601769911507,270,68,0.2518518518518518,117,66,295,90,0.3050847457627119,118,86,0,7,3,0.42857142857142855,2,0,05:00:00,Men_Lightweight
2013-05-18,2276,Rafael Natal,0,0,Decision,0,W,NA,3,3,0.41358024691358025,0.6157205240174672,67,29,0.43283582089552236,26,14,162,112,0.691358024691358,28,22,0,2,1,0.5,2,0,05:00:00,Men_Middleweight
2013-05-18,2276,Joao Zeferino,0,0,Decision,0,L,NA,3,3,0.8,0.4,40,14,0.35,38,29,50,22,0.44,50,112,2,2,0,0,1,1,05:00:00,Men_Middleweight
2013-05-18,2275,Hacran Dias,0,1,Decision,0,L,NA,3,3,0.8349514563106796,0.5079365079365079,86,40,0.46511627906976744,53,42,103,56,0.5436893203883495,53,61,1,3,1,0.3333333333333333,13,4,05:00:00,Men_Featherweight
2013-05-18,2275,Nik Lentz,1,0,Decision,0,W,NA,3,3,0.8333333333333334,0.49282296650717705,95,42,0.4421052631578947,46,40,114,61,0.5350877192982456,47,56,0,17,4,0.23529411764705882,2,1,05:00:00,Men_Featherweight
2013-05-18,2274,Francisco Trinaldo,0,0,Submission,0,W,NA,1,3,0.8888888888888888,0.6470588235294118,8,5,0.625,6,5,9,6,0.6666666666666666,6,8,1,1,1,1,2,1,03:08:00,Men_Lightweight
2013-05-18,2274,Mike Rio,0,0,Submission,0,L,NA,1,3,0.7857142857142857,0.52,11,5,0.45454545454545453,3,5,14,8,0.5714285714285714,3,6,0,3,1,0.3333333333333333,0,1,03:08:00,Men_Lightweight
2013-05-18,2273,Gleison Tibau,0,0,Submission,0,W,NA,2,3,0.9710144927536232,0.3235294117647059,67,21,0.31343283582089554,17,9,69,23,0.3333333333333333,17,9,1,4,2,0.5,1,0,02:34:00,Men_Lightweight
2013-05-18,2273,John Cholish,0,0,Submission,0,L,NA,2,3,1,0.34615384615384615,26,9,0.34615384615384615,46,21,26,9,0.34615384615384615,46,23,0,1,0,0,2,2,02:34:00,Men_Lightweight
2013-05-18,2272,Paulo Thiago,0,0,Decision,0,W,NA,3,3,0.6216216216216216,0.6,92,46,0.5,33,30,148,98,0.6621621621621622,36,36,0,4,2,0.5,9,3,05:00:00,Men_Welterweight
2013-05-18,2272,Michel Prazeres,0,0,Decision,0,L,NA,3,3,0.875,0.4888888888888889,63,30,0.47619047619047616,46,46,72,36,0.5,50,98,0,12,3,0.25,2,2,05:00:00,Men_Welterweight
2013-05-18,2271,Iuri Alcantara,0,0,KO/TKO,0,W,NA,1,3,0.9024390243902439,0.5384615384615384,37,19,0.5135135135135135,7,3,41,23,0.5609756097560976,7,4,0,0,0,0,2,0,02:31:00,Men_Bantamweight
2013-05-18,2271,Iliarde Santos,0,0,KO/TKO,0,L,NA,1,3,0.9090909090909091,0.3333333333333333,10,3,0.3,18,19,11,4,0.36363636363636365,18,23,0,2,0,0,0,0,02:31:00,Men_Bantamweight
2013-05-18,2270,Fabio Maldonado,0,0,Decision,0,W,NA,3,3,0.7156398104265402,0.7071823204419889,151,100,0.6622516556291391,15,29,211,156,0.7393364928909952,15,32,0,2,1,0.5,5,2,05:00:00,Men_Heavyweight
2013-05-18,2270,Roger Hollett,0,0,Decision,0,L,NA,3,3,0.9361702127659575,0.6703296703296703,44,29,0.6590909090909091,51,100,47,32,0.6808510638297872,55,156,0,7,2,0.2857142857142857,1,1,05:00:00,Men_Heavyweight
2013-05-18,2269,John Lineker,3,0,KO/TKO,0,W,NA,2,3,0.8695652173913043,0.47674418604651164,80,36,0.45,31,7,92,46,0.5,31,8,0,0,0,0,3,0,01:07:00,Men_Flyweight
2013-05-18,2269,Azamat Gashimov,0,3,KO/TKO,0,L,NA,2,3,0.9743589743589743,0.19480519480519481,38,7,0.18421052631578946,44,36,39,8,0.20512820512820512,46,46,0,3,0,0,0,0,01:07:00,Men_Flyweight
2013-05-18,2268,Jussier Formiga,0,0,Decision,0,W,NA,3,3,0.52,0.5657894736842105,26,10,0.38461538461538464,64,26,50,33,0.66,65,64,0,8,4,0.5,0,1,05:00:00,Men_Flyweight
2013-05-18,2268,Chris Cariaso,0,0,Decision,0,L,NA,3,3,0.6976744186046512,0.410958904109589,90,26,0.28888888888888886,16,10,129,64,0.49612403100775193,17,33,1,1,1,1,4,4,05:00:00,Men_Flyweight
2013-05-18,2267,Lucas Martins,1,1,KO/TKO,0,W,NA,3,3,0.9568965517241379,0.3656387665198238,111,39,0.35135135135135137,56,52,116,44,0.3793103448275862,57,59,0,0,0,0,5,2,00:13:00,Men_Lightweight
2013-05-18,2267,Jeremy Larsen,1,1,KO/TKO,0,L,NA,3,3,0.9310344827586207,0.4955357142857143,108,52,0.48148148148148145,72,39,116,59,0.5086206896551724,72,44,0,7,2,0.2857142857142857,0,0,00:13:00,Men_Lightweight
2013-04-27,2266,Jon Jones,0,0,KO/TKO,0,W,NA,1,5,0.627906976744186,0.7857142857142857,27,20,0.7407407407407407,9,6,43,35,0.813953488372093,13,38,0,6,3,0.5,0,0,04:33:00,Men_Heavyweight
2013-04-27,2266,Chael Sonnen,0,0,KO/TKO,0,L,NA,1,5,0.29411764705882354,0.6666666666666666,15,6,0.4,7,20,51,38,0.7450980392156863,8,35,0,0,0,0,3,3,04:33:00,Men_Heavyweight
2013-04-27,2265,Michael Bisping,0,0,Decision,0,W,NA,3,3,0.995575221238938,0.4146341463414634,225,93,0.41333333333333333,121,29,226,94,0.415929203539823,121,29,0,0,0,0,3,0,04:31:00,Men_Middleweight
2013-04-27,2265,Alan Belcher,0,0,Decision,0,L,NA,3,3,1,0.19333333333333333,150,29,0.19333333333333333,132,93,150,29,0.19333333333333333,132,94,0,3,0,0,0,0,04:31:00,Men_Middleweight
2013-04-27,2264,Roy Nelson,1,0,KO/TKO,0,W,NA,1,3,0.8333333333333334,0.45454545454545453,5,2,0.4,2,4,6,3,0.5,2,8,0,0,0,0,0,0,02:03:00,Men_Heavyweight
2013-04-27,2264,Cheick Kongo,0,1,KO/TKO,0,L,NA,1,3,0.6,0.75,6,4,0.6666666666666666,3,2,10,8,0.8,3,3,0,0,0,0,0,0,02:03:00,Men_Heavyweight
2013-04-27,2263,Phil Davis,0,0,Decision,0,W,NA,3,3,0.9852941176470589,0.3,268,79,0.2947761194029851,122,29,272,83,0.30514705882352944,122,30,0,1,0,0,2,1,05:00:00,Men_Heavyweight
2013-04-27,2263,Vinny Magalhaes,0,0,Decision,0,L,NA,3,3,0.993421052631579,0.19471947194719472,151,29,0.19205298013245034,189,79,152,30,0.19736842105263158,189,83,0,3,1,0.3333333333333333,1,0,05:00:00,Men_Heavyweight
2013-04-27,2262,Jim Miller,0,0,Overturned,1,N,NA,3,3,0.8028169014084507,0.53125,57,27,0.47368421052631576,42,53,71,41,0.5774647887323944,49,135,0,1,1,1,2,5,04:02:00,Men_Lightweight
2013-04-27,2262,Pat Healy,0,0,Overturned,0,D,NA,3,3,0.5163043478260869,0.6738351254480287,95,53,0.5578947368421052,30,27,184,135,0.7336956521739131,30,41,2,7,5,0.7142857142857143,0,1,04:02:00,Men_Lightweight
2013-04-27,2261,Rustam Khabilov,0,0,TKO,0,W,NA,1,3,0.9444444444444444,0.2,17,3,0.17647058823529413,14,4,18,4,0.2222222222222222,14,4,0,2,1,0.5,0,0,02:32:00,Men_Lightweight
2013-04-27,2261,Yancy Medeiros,0,0,TKO,0,L,NA,1,3,1,0.2222222222222222,18,4,0.2222222222222222,14,3,18,4,0.2222222222222222,14,4,0,0,0,0,1,1,02:32:00,Men_Lightweight
2013-04-27,2260,Gian Villante,0,0,Decision,0,L,NA,3,3,0.8771929824561403,0.5887850467289719,50,28,0.56,37,47,57,35,0.6140350877192983,37,57,0,4,0,0,2,0,00:33:00,Men_Heavyweight
2013-04-27,2260,Ovince Saint Preux,0,0,Decision,0,W,NA,3,3,0.8936170212765957,0.5842696629213483,84,47,0.5595238095238095,22,28,94,57,0.6063829787234043,22,35,0,2,0,0,4,0,00:33:00,Men_Heavyweight
2013-04-27,2259,Sara McMann,0,0,KO/TKO,0,W,NA,1,3,0.1232876712328767,0.975609756097561,9,8,0.8888888888888888,5,7,73,72,0.9863013698630136,5,15,0,2,2,1,0,0,04:06:00,Women_Bantamweight
2013-04-27,2259,Sheila Gaff,0,0,KO/TKO,0,L,NA,1,3,0.6,0.6875,12,7,0.5833333333333334,1,8,20,15,0.75,1,72,0,0,0,0,0,2,04:06:00,Women_Bantamweight
2013-04-27,2258,Bryan Caraway,0,0,Submission,0,W,NA,3,3,0.5346534653465347,0.5419354838709678,108,43,0.39814814814814814,81,50,202,125,0.6188118811881188,81,59,1,7,3,0.42857142857142855,1,0,04:44:00,Men_Bantamweight
2013-04-27,2258,Johnny Bedford,0,0,Submission,1,L,NA,3,3,0.9357142857142857,0.4022140221402214,131,50,0.3816793893129771,65,43,140,59,0.42142857142857143,77,125,0,1,0,0,4,3,04:44:00,Men_Bantamweight
2013-04-27,2257,Leonard Garcia,0,0,Decision,0,L,NA,3,3,0.8369565217391305,0.26627218934911245,77,15,0.19480519480519481,24,30,92,30,0.32608695652173914,27,84,0,0,0,0,8,5,05:00:00,Men_Featherweight
2013-04-27,2257,Cody McKenzie,0,0,Decision,0,W,NA,3,3,0.4864864864864865,0.6909090909090909,54,30,0.5555555555555556,62,15,111,84,0.7567567567567568,62,30,4,13,5,0.38461538461538464,0,0,05:00:00,Men_Featherweight
2013-04-27,2256,Steven Siler,0,0,Decision,0,W,NA,3,3,0.5422885572139303,0.5741935483870968,109,50,0.45871559633027525,51,41,201,128,0.6368159203980099,63,133,2,4,1,0.25,1,1,05:00:00,Men_Featherweight
2013-04-27,2256,Kurt Holobaugh,0,0,Decision,0,L,NA,3,3,0.46938775510204084,0.6041666666666666,92,41,0.44565217391304346,59,50,196,133,0.6785714285714286,73,128,2,2,1,0.5,3,1,05:00:00,Men_Featherweight
2013-04-20,2255,Benson Henderson,0,0,Decision,0,W,NA,5,5,0.8691099476439791,0.4481792717086835,166,68,0.40963855421686746,148,43,191,92,0.4816753926701571,148,56,0,4,0,0,0,1,05:00:00,Men_Lightweight
2013-04-20,2255,Gilbert Melendez,0,0,Decision,0,L,NA,5,5,0.9362745098039216,0.25063291139240507,191,43,0.225130890052356,98,68,204,56,0.27450980392156865,99,92,0,1,1,1,4,0,05:00:00,Men_Lightweight
2013-04-20,2254,Frank Mir,0,0,Decision,0,L,NA,3,3,0.6741573033707865,0.5167785234899329,60,24,0.4,37,59,89,53,0.5955056179775281,37,102,0,0,0,0,1,0,05:00:00,Men_Heavyweight
2013-04-20,2254,Daniel Cormier,0,0,Decision,0,W,NA,3,3,0.6906474820143885,0.6851063829787234,96,59,0.6145833333333334,36,24,139,102,0.7338129496402878,36,53,0,1,0,0,0,0,05:00:00,Men_Heavyweight
2013-04-20,2253,Nate Diaz,0,1,KO/TKO,0,L,NA,2,3,0.7872340425531915,0.3630952380952381,74,21,0.28378378378378377,35,36,94,40,0.425531914893617,35,44,1,1,1,1,0,1,03:44:00,Men_Lightweight
2013-04-20,2253,Josh Thomson,1,0,KO/TKO,0,W,NA,2,3,0.8987341772151899,0.5333333333333333,71,36,0.5070422535211268,53,21,79,44,0.5569620253164557,54,40,0,1,1,1,0,1,03:44:00,Men_Lightweight
2013-04-20,2252,Matt Brown,0,1,KO/TKO,0,W,NA,2,3,0.9882352941176471,0.47928994082840237,84,40,0.47619047619047616,34,24,85,41,0.4823529411764706,34,25,1,1,0,0,0,0,01:00:00,Men_Welterweight
2013-04-20,2252,Jordan Mein,1,0,KO/TKO,0,L,NA,2,3,0.9830508474576272,0.4188034188034188,58,24,0.41379310344827586,44,40,59,25,0.423728813559322,44,41,0,0,0,0,1,0,01:00:00,Men_Welterweight
2013-04-20,2251,Chad Mendes,1,0,KO/TKO,0,W,NA,1,3,1,0.5,14,7,0.5,27,2,14,7,0.5,27,2,0,0,0,0,0,0,01:08:00,Men_Featherweight
2013-04-20,2251,Darren Elkins,0,1,KO/TKO,0,L,NA,1,3,1,0.06896551724137931,29,2,0.06896551724137931,7,7,29,2,0.06896551724137931,7,7,0,0,0,0,0,0,01:08:00,Men_Featherweight
2013-04-20,2250,Francis Carmont,0,0,Decision,0,W,NA,3,3,0.9615384615384616,0.16339869281045752,75,12,0.16,50,32,78,13,0.16666666666666666,52,36,0,11,2,0.18181818181818182,0,0,05:00:00,Men_Middleweight
2013-04-20,2250,Lorenz Larkin,0,0,Decision,1,L,NA,3,3,0.9318181818181818,0.4,82,32,0.3902439024390244,63,12,88,36,0.4090909090909091,65,13,0,0,0,0,9,2,05:00:00,Men_Middleweight
2013-04-20,2249,Ramsey Nijem,0,1,KO/TKO,1,L,NA,2,3,0.875,0.26666666666666666,28,6,0.21428571428571427,19,5,32,10,0.3125,23,14,0,1,1,1,0,2,01:02:00,Men_Lightweight
2013-04-20,2249,Myles Jury,1,0,KO/TKO,1,W,NA,2,3,0.6486486486486487,0.3114754098360656,24,5,0.20833333333333334,22,6,37,14,0.3783783783783784,22,10,0,2,2,1,0,1,01:02:00,Men_Lightweight
2013-04-20,2248,Joseph Benavidez,2,0,KO/TKO,0,W,NA,2,3,0.9444444444444444,0.38095238095238093,153,57,0.37254901960784315,22,11,162,63,0.3888888888888889,22,11,0,2,2,1,2,0,04:50:00,Men_Flyweight
2013-04-20,2248,Darren Uyenoyama,0,2,KO/TKO,0,L,NA,2,3,1,0.3333333333333333,33,11,0.3333333333333333,96,57,33,11,0.3333333333333333,99,63,0,2,0,0,0,2,04:50:00,Men_Flyweight
2013-04-20,2247,Tim Means,0,0,Decision,1,L,NA,3,3,0.8260869565217391,0.37755102040816324,133,43,0.3233082706766917,82,50,161,68,0.422360248447205,86,71,0,1,0,0,2,6,05:00:00,Men_Lightweight
2013-04-20,2247,Jorge Masvidal,0,0,Decision,0,W,NA,3,3,0.8407643312101911,0.4186851211072664,132,50,0.3787878787878788,90,43,157,71,0.45222929936305734,93,68,0,8,6,0.75,1,0,05:00:00,Men_Lightweight
2013-04-20,2246,TJ Dillashaw,1,0,KO/TKO,0,W,NA,1,3,0.9777777777777777,0.48314606741573035,44,21,0.4772727272727273,23,11,45,22,0.4888888888888889,23,13,0,3,1,0.3333333333333333,0,0,04:22:00,Men_Bantamweight
2013-04-20,2246,Hugo Viana,0,1,KO/TKO,0,L,NA,1,3,0.9444444444444444,0.34285714285714286,34,11,0.3235294117647059,23,21,36,13,0.3611111111111111,23,22,0,0,0,0,2,1,04:22:00,Men_Bantamweight
2013-04-20,2245,Anthony Njokuani,1,0,KO/TKO,0,W,NA,2,3,0.9583333333333334,0.574468085106383,46,26,0.5652173913043478,49,27,48,28,0.5833333333333334,50,32,0,1,0,0,0,1,02:52:00,Men_Lightweight
2013-04-20,2245,Roger Bowling,0,1,KO/TKO,0,L,NA,2,3,0.926829268292683,0.37341772151898733,76,27,0.35526315789473684,20,26,82,32,0.3902439024390244,20,28,0,1,1,1,1,0,02:52:00,Men_Lightweight
2013-04-20,2244,Clifford Starks,0,1,KO/TKO,0,L,NA,1,3,1,0.16666666666666666,18,3,0.16666666666666666,0,12,18,3,0.16666666666666666,0,12,0,0,0,0,1,0,01:32:00,Men_Middleweight
2013-04-20,2244,Yoel Romero,1,0,KO/TKO,0,W,NA,1,3,1,1,12,12,1,15,3,12,12,1,15,3,0,1,0,0,0,0,01:32:00,Men_Middleweight
2013-04-13,2243,Urijah Faber,0,0,Submission,0,W,NA,4,5,0.815,0.5840220385674931,163,93,0.5705521472392638,95,73,200,119,0.595,97,76,3,6,4,0.6666666666666666,5,1,03:16:00,Men_Bantamweight
2013-04-13,2243,Scott Jorgensen,0,0,Submission,0,L,NA,4,5,0.9710982658959537,0.436950146627566,168,73,0.43452380952380953,70,93,173,76,0.4393063583815029,81,119,0,6,1,0.16666666666666666,2,4,03:16:00,Men_Bantamweight
2013-04-13,2242,Uriah Hall,0,0,Decision,3,L,NA,3,3,0.6363636363636364,0.6313131313131313,77,44,0.5714285714285714,43,31,121,81,0.6694214876033058,60,81,0,3,2,0.6666666666666666,3,3,05:00:00,Men_Middleweight
2013-04-13,2242,Kelvin Gastelum,0,0,Decision,0,W,NA,3,3,0.524822695035461,0.5209302325581395,74,31,0.4189189189189189,33,44,141,81,0.574468085106383,40,81,0,6,3,0.5,1,2,05:00:00,Men_Middleweight
2013-04-13,2241,Miesha Tate,0,0,KO/TKO,0,L,NA,3,3,0.525,0.6311475409836066,42,23,0.5476190476190477,7,35,80,54,0.675,13,107,3,7,3,0.42857142857142855,0,1,02:55:00,Women_Bantamweight
2013-04-13,2241,Cat Zingano,0,0,KO/TKO,2,W,NA,3,3,0.35,0.8765432098765432,42,35,0.8333333333333334,19,23,120,107,0.8916666666666667,26,54,1,1,1,1,4,3,02:55:00,Women_Bantamweight
2013-04-13,2240,Travis Browne,1,0,KO/TKO,0,W,NA,1,3,0.8333333333333334,0.9090909090909091,10,9,0.9,0,1,12,11,0.9166666666666666,0,3,0,0,0,0,2,0,01:11:00,Men_Heavyweight
