UFC_Page,cards,date,fights,fighter_1_Fighter,fighter_1_KD,fighter_1_Sig_Strike_Landed,fighter_1_Sig_Strike_Attempts,fighter_1_Sig_Strike_Percent,fighter_1_Strike_Landed,fighter_1_Strike_Attempts,fighter_1_TD_Landed,fighter_1_TD_Attempts,fighter_1_TD_Percent,fighter_1_Sub_Attempts,fighter_1_Pass,fighter_1_Rev,fighter_2_Fighter,fighter_2_KD,fighter_2_Sig_Strike_Landed,fighter_2_Sig_Strike_Attempts,fighter_2_Sig_Strike_Percent,fighter_2_Strike_Landed,fighter_2_Strike_Attempts,fighter_2_TD_Landed,fighter_2_TD_Attempts,fighter_2_TD_Percent,fighter_2_Sub_Attempts,fighter_2_Pass,fighter_2_Rev,method,round_finished,time,time_format,referee,fighter_1_res,fighter_2_res,weight_class
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/380e8b023290d091,"January 02, 2016",http://ufcstats.com/fight-details/4fa02674b920ff0a,Dustin Poirier,0,72,137,0.52,88,153,4,7,0.5700000000000001,0,0,NA,Joe Duffy,0,37,100,0.37,60,123,0,0,NA,1,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/380e8b023290d091,"January 02, 2016",http://ufcstats.com/fight-details/b46b27222e62aec1,Joe Soto,0,71,111,0.63,98,138,1,3,0.33,4,0,NA,Michinori Tanaka,0,57,190,0.3,68,202,3,6,0.5,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,L,W,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/380e8b023290d091,"January 02, 2016",http://ufcstats.com/fight-details/d5778494ce663d7f,Sheldon Westcott,0,33,79,0.41000000000000003,60,115,1,1,1,0,0,NA,Edgar Garcia,0,1,3,0.33,1,3,0,0,NA,0,0,NA,KO/TKO,1,3:12,3 Rnd (5-5-5),Chris Tognoni,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/80d918336163b80c,"December 19, 2015",http://ufcstats.com/fight-details/81f287d035190506,Rafael Dos Anjos,0,26,44,0.59,26,44,0,0,NA,0,0,NA,Donald Cerrone,0,4,7,0.5700000000000001,4,7,0,1,0,0,0,NA,KO/TKO,1,1:06,5 Rnd (5-5-5-5-5),Herb Dean,W,L,UFC Lightweight Title Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/80d918336163b80c,"December 19, 2015",http://ufcstats.com/fight-details/1f0254eeb2025e4f,Junior Dos Santos,0,22,46,0.47000000000000003,22,46,0,0,NA,0,0,NA,Alistair Overeem,1,32,43,0.74,32,43,0,1,0,0,0,NA,KO/TKO,2,4:43,3 Rnd (5-5-5),Dan Miragliotta,L,W,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/80d918336163b80c,"December 19, 2015",http://ufcstats.com/fight-details/4942323a5d5a6594,Michael Johnson,0,103,301,0.34,104,303,1,1,1,0,0,NA,Nate Diaz,0,153,300,0.51,157,304,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jorge Alonso,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/80d918336163b80c,"December 19, 2015",http://ufcstats.com/fight-details/95ead23dc0c73285,Randa Markos,0,34,100,0.34,56,125,1,9,0.11,0,0,NA,Karolina Kowalkiewicz,0,66,169,0.39,104,216,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,L,W,Women's Strawweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/80d918336163b80c,"December 19, 2015",http://ufcstats.com/fight-details/164f56eb25d6a9b4,Charles Oliveira,0,5,10,0.5,10,16,1,1,1,1,0,NA,Myles Jury,0,5,16,0.31,5,16,0,0,NA,0,0,NA,Submission,1,3:05,3 Rnd (5-5-5),John Hosegood,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/80d918336163b80c,"December 19, 2015",http://ufcstats.com/fight-details/3fc9fea36fc7ec37,CB Dollaway,0,15,35,0.42,15,35,0,1,0,0,0,NA,Nate Marquardt,1,16,27,0.59,16,27,0,0,NA,0,0,NA,KO/TKO,2,0:28,3 Rnd (5-5-5),Herb Dean,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/80d918336163b80c,"December 19, 2015",http://ufcstats.com/fight-details/b26ec098a5a57401,Sarah Kaufman,0,27,44,0.61,142,172,1,4,0.25,0,0,NA,Valentina Shevchenko,0,32,44,0.72,66,78,4,9,0.44,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,L,W,Women's Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/80d918336163b80c,"December 19, 2015",http://ufcstats.com/fight-details/7c883cf0b5eedc59,Josh Samman,0,10,19,0.52,53,70,2,4,0.5,0,1,NA,Tamdan McCrory,0,39,53,0.73,80,97,2,4,0.5,1,1,NA,Submission,3,4:10,3 Rnd (5-5-5),Jorge Alonso,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/80d918336163b80c,"December 19, 2015",http://ufcstats.com/fight-details/0ad5c6752e679de5,Nik Lentz,0,59,132,0.44,72,148,3,6,0.5,2,0,NA,Danny Castillo,0,57,124,0.45,60,127,2,6,0.33,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),John Hosegood,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/80d918336163b80c,"December 19, 2015",http://ufcstats.com/fight-details/b2857e799319f931,Cole Miller,0,28,77,0.36,29,78,0,0,NA,0,0,NA,Jim Alers,0,25,79,0.31,25,79,0,0,NA,0,0,NA,Could Not Continue,2,1:34,3 Rnd (5-5-5),Herb Dean,N,D,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/80d918336163b80c,"December 19, 2015",http://ufcstats.com/fight-details/2f0bfdc3c325662d,Kamaru Usman,0,48,80,0.6,126,163,6,13,0.46,0,0,NA,Leon Edwards,0,26,57,0.45,36,67,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/80d918336163b80c,"December 19, 2015",http://ufcstats.com/fight-details/e1ec8774466db669,Hayder Hassan,0,15,28,0.53,15,28,0,1,0,0,0,NA,Vicente Luque,0,12,26,0.46,12,26,0,0,NA,1,0,NA,Submission,1,2:13,3 Rnd (5-5-5),Jorge Alonso,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/80d918336163b80c,"December 19, 2015",http://ufcstats.com/fight-details/f7fd4b82e827c9c4,Francis Ngannou,1,25,45,0.55,40,62,0,0,NA,0,0,NA,Luis Henrique,0,5,10,0.5,33,40,1,6,0.16,0,0,NA,KO/TKO,2,2:53,3 Rnd (5-5-5),John Hosegood,W,L,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/354808cf38d9d73c,"December 12, 2015",http://ufcstats.com/fight-details/b302e12550278ffd,Jose Aldo,0,1,3,0.33,1,3,0,0,NA,0,0,NA,Conor McGregor,1,5,6,0.8300000000000001,5,6,0,0,NA,0,0,NA,KO/TKO,1,0:13,5 Rnd (5-5-5-5-5),John McCarthy,L,W,UFC Featherweight Title Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/354808cf38d9d73c,"December 12, 2015",http://ufcstats.com/fight-details/ff389a4326fc9255,Chris Weidman,0,48,75,0.64,62,92,3,6,0.5,0,0,NA,Luke Rockhold,0,126,191,0.65,161,229,2,4,0.5,1,0,NA,KO/TKO,4,3:12,5 Rnd (5-5-5-5-5),Herb Dean,L,W,UFC Middleweight Title Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/354808cf38d9d73c,"December 12, 2015",http://ufcstats.com/fight-details/f83c6bdd553b5851,Jacare Souza,0,30,52,0.5700000000000001,42,67,1,7,0.14,0,0,NA,Yoel Romero,1,46,92,0.5,56,104,0,1,0,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Marc Goddard,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/354808cf38d9d73c,"December 12, 2015",http://ufcstats.com/fight-details/8fe1859721e95ce3,Demian Maia,0,47,58,0.81,193,229,2,8,0.25,1,1,NA,Gunnar Nelson,0,2,4,0.5,7,10,1,1,1,0,2,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/354808cf38d9d73c,"December 12, 2015",http://ufcstats.com/fight-details/3b321550c8b4aae6,Max Holloway,0,57,99,0.5700000000000001,79,122,1,1,1,0,0,NA,Jeremy Stephens,0,47,95,0.49,60,110,0,12,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),NA,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/354808cf38d9d73c,"December 12, 2015",http://ufcstats.com/fight-details/c4fd59db24f978ec,Urijah Faber,0,75,111,0.67,80,116,2,13,0.15,0,0,NA,Frankie Saenz,0,66,136,0.48,72,143,0,3,0,0,1,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,W,L,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/354808cf38d9d73c,"December 12, 2015",http://ufcstats.com/fight-details/0eab2845f901f8b6,Tecia Torres,0,77,133,0.5700000000000001,126,192,0,4,0,0,0,NA,Jocelyn Jones-Lybarger,0,29,106,0.27,53,137,0,2,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,W,L,Women's Strawweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/354808cf38d9d73c,"December 12, 2015",http://ufcstats.com/fight-details/01924e35b149b28f,Warlley Alves,0,2,4,0.5,2,4,0,0,NA,1,0,NA,Colby Covington,0,2,2,1,2,2,1,2,0.5,0,0,NA,Submission,1,1:26,3 Rnd (5-5-5),Mark Smith,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/354808cf38d9d73c,"December 12, 2015",http://ufcstats.com/fight-details/fa2e2a035b36b9d6,Leonardo Santos,1,32,48,0.66,32,48,1,1,1,0,0,NA,Kevin Lee,0,10,46,0.21,10,46,0,0,NA,0,0,NA,KO/TKO,1,3:26,3 Rnd (5-5-5),John McCarthy,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/354808cf38d9d73c,"December 12, 2015",http://ufcstats.com/fight-details/5edfc539cc58a28d,Joe Proctor,0,9,13,0.6900000000000001,9,13,0,0,NA,0,0,NA,Magomed Mustafaev,1,18,27,0.66,22,31,0,0,NA,0,0,NA,KO/TKO,1,1:54,3 Rnd (5-5-5),Mark Smith,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/354808cf38d9d73c,"December 12, 2015",http://ufcstats.com/fight-details/064404b0aaf6f95d,John Makdessi,0,114,196,0.58,114,196,0,0,NA,0,0,NA,Yancy Medeiros,1,80,268,0.29,80,268,0,1,0,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Marc Goddard,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/354808cf38d9d73c,"December 12, 2015",http://ufcstats.com/fight-details/d48f938269b8ed0b,Court McGee,0,58,99,0.58,133,185,2,13,0.15,0,0,NA,Marcio Alexandre Junior,0,23,48,0.47000000000000003,28,53,0,0,NA,1,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/20fbff570c678e1c,"December 11, 2015",http://ufcstats.com/fight-details/18292c8eb20ae045,Frankie Edgar,1,13,32,0.4,13,32,0,1,0,0,0,NA,Chad Mendes,0,5,17,0.29,5,17,0,0,NA,0,0,NA,KO/TKO,1,2:28,5 Rnd (5-5-5-5-5),John McCarthy,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/20fbff570c678e1c,"December 11, 2015",http://ufcstats.com/fight-details/1123fceef316106e,Artem Lobov,0,2,11,0.18,13,26,0,0,NA,0,0,NA,Ryan Hall,0,23,41,0.56,169,201,1,3,0.33,1,0,NA,Decision - Unanimous,3,5:00,3 Rnd + OT (5-5-5-5),Herb Dean,L,W,Ultimate Fighter 22 Lightweight Tournament Title Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/20fbff570c678e1c,"December 11, 2015",http://ufcstats.com/fight-details/c64c2ca5d4d2c7b8,Edson Barboza,0,41,85,0.48,45,91,2,3,0.66,0,0,NA,Tony Ferguson,0,61,116,0.52,69,127,0,2,0,1,0,NA,Submission,2,2:54,3 Rnd (5-5-5),John McCarthy,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/20fbff570c678e1c,"December 11, 2015",http://ufcstats.com/fight-details/991680cd8d0b7900,Joe Lauzon,0,42,113,0.37,44,115,0,3,0,0,0,NA,Evan Dunham,0,127,291,0.43,147,318,1,3,0.33,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/20fbff570c678e1c,"December 11, 2015",http://ufcstats.com/fight-details/ce82f34bc14f7af0,Tatsuya Kawajiri,0,28,38,0.73,97,113,6,8,0.75,0,0,NA,Jason Knight,0,28,42,0.66,44,61,0,0,NA,1,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/20fbff570c678e1c,"December 11, 2015",http://ufcstats.com/fight-details/1362ccc16713d404,Julian Erosa,0,61,108,0.56,107,159,2,3,0.66,2,0,NA,Marcin Wrzosek,0,52,119,0.43,124,204,3,12,0.25,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Jason Herzog,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/20fbff570c678e1c,"December 11, 2015",http://ufcstats.com/fight-details/a99c3328e25c51c7,Gabriel Gonzaga,0,20,45,0.44,29,55,2,7,0.28,0,0,NA,Konstantin Erokhin,0,15,51,0.29,28,65,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,W,L,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/20fbff570c678e1c,"December 11, 2015",http://ufcstats.com/fight-details/465707233fa9cf7c,Ryan LaFlare,0,65,189,0.34,78,202,0,2,0,0,0,NA,Mike Pierce,0,42,127,0.33,44,130,0,3,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/20fbff570c678e1c,"December 11, 2015",http://ufcstats.com/fight-details/c5ce4f39269c842c,Joby Sanchez,0,55,154,0.35000000000000003,55,154,0,1,0,0,0,NA,Geane Herrera,1,40,118,0.33,42,120,1,1,1,0,0,NA,KO/TKO,2,4:28,3 Rnd (5-5-5),Chris Tognoni,L,W,Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/20fbff570c678e1c,"December 11, 2015",http://ufcstats.com/fight-details/b22dbe21c21060b9,Chris Gruetzemacher,0,103,182,0.56,135,217,0,0,NA,0,0,NA,Abner Lloveras,0,94,189,0.49,99,194,2,10,0.2,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/dd39f1ca787a3d9d,"December 10, 2015",http://ufcstats.com/fight-details/d8fe965281e2e312,Rose Namajunas,0,57,100,0.5700000000000001,104,158,8,10,0.8,4,0,NA,Paige VanZant,0,10,50,0.2,53,97,0,2,0,0,0,NA,Submission,5,2:25,5 Rnd (5-5-5-5-5),Herb Dean,W,L,Women's Strawweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/dd39f1ca787a3d9d,"December 10, 2015",http://ufcstats.com/fight-details/045c298c72fe196a,Jim Miller,0,7,15,0.46,19,31,0,0,NA,1,1,NA,Michael Chiesa,0,13,30,0.43,33,55,2,2,1,1,0,NA,Submission,2,2:57,3 Rnd (5-5-5),Jason Herzog,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/dd39f1ca787a3d9d,"December 10, 2015",http://ufcstats.com/fight-details/cc1993d02d28a3b9,Sage Northcutt,0,8,9,0.88,19,21,2,2,1,1,0,NA,Cody Pfister,0,5,8,0.62,40,44,2,2,1,0,0,NA,Submission,2,0:41,3 Rnd (5-5-5),Mark Smith,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/dd39f1ca787a3d9d,"December 10, 2015",http://ufcstats.com/fight-details/3e6babcbd7b9d364,Elias Theodorou,0,28,94,0.29,40,110,1,13,0.07,0,0,NA,Thiago Santos,0,52,81,0.64,83,112,1,2,0.5,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/dd39f1ca787a3d9d,"December 10, 2015",http://ufcstats.com/fight-details/69aa797cef2e4782,Tim Means,1,37,70,0.52,43,76,0,0,NA,0,0,NA,John Howard,0,20,54,0.37,22,56,3,3,1,0,0,NA,KO/TKO,2,0:21,3 Rnd (5-5-5),Herb Dean,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/dd39f1ca787a3d9d,"December 10, 2015",http://ufcstats.com/fight-details/1cc9816d18aa29d0,Omari Akhmedov,1,35,117,0.29,38,120,1,1,1,0,0,NA,Sergio Moraes,1,21,69,0.3,22,70,0,2,0,0,0,NA,KO/TKO,3,2:18,3 Rnd (5-5-5),Jason Herzog,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/dd39f1ca787a3d9d,"December 10, 2015",http://ufcstats.com/fight-details/633fbb0894c002d2,Antonio Carlos Junior,0,1,4,0.25,1,4,0,0,NA,0,0,NA,Kevin Casey,0,0,2,0,0,2,0,0,NA,0,0,NA,Could Not Continue,1,0:11,3 Rnd (5-5-5),Mark Smith,N,D,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/dd39f1ca787a3d9d,"December 10, 2015",http://ufcstats.com/fight-details/5574c020655b435e,Aljamain Sterling,0,23,61,0.37,49,90,2,2,1,1,0,NA,Johnny Eduardo,0,4,24,0.16,7,27,0,0,NA,0,0,NA,Submission,2,4:18,3 Rnd (5-5-5),Marc Goddard,W,L,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/dd39f1ca787a3d9d,"December 10, 2015",http://ufcstats.com/fight-details/3636ca71c557c5e8,Santiago Ponzinibbio,1,48,77,0.62,49,78,0,0,NA,0,0,NA,Andreas Stahl,0,14,34,0.41000000000000003,14,35,2,2,1,0,0,NA,KO/TKO,1,4:25,3 Rnd (5-5-5),Herb Dean,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/dd39f1ca787a3d9d,"December 10, 2015",http://ufcstats.com/fight-details/3e875e1625bbdfbd,Danny Roberts,0,6,19,0.31,8,21,0,0,NA,1,0,NA,Nathan Coy,0,11,27,0.4,14,30,1,1,1,0,0,NA,Submission,1,2:46,3 Rnd (5-5-5),Jason Herzog,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/dd39f1ca787a3d9d,"December 10, 2015",http://ufcstats.com/fight-details/f2ac86cd3e863243,Zubaira Tukhugov,0,21,83,0.25,23,86,1,1,1,0,0,NA,Phillipe Nover,0,20,77,0.25,20,78,0,5,0,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Mark Smith,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/dd39f1ca787a3d9d,"December 10, 2015",http://ufcstats.com/fight-details/8bfa9df5341c95c0,Kailin Curran,0,21,49,0.42,32,61,1,1,1,2,0,NA,Emily Kagan,0,22,80,0.27,49,112,1,9,0.11,0,0,NA,Submission,2,4:13,3 Rnd (5-5-5),Marc Goddard,W,L,Women's Strawweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4d636c3aa1105950,"November 28, 2015",http://ufcstats.com/fight-details/982f4f96b6d0f346,Benson Henderson,0,86,146,0.58,138,201,3,12,0.25,0,0,NA,Jorge Masvidal,0,77,156,0.49,217,309,1,5,0.2,1,0,NA,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4d636c3aa1105950,"November 28, 2015",http://ufcstats.com/fight-details/6ec62f8822843edf,Dong Hyun Kim,0,6,8,0.75,91,95,1,2,0.5,0,0,NA,Dominic Waters,0,0,0,NA,0,0,0,0,NA,0,0,NA,KO/TKO,1,3:11,3 Rnd (5-5-5),Leon Roberts,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4d636c3aa1105950,"November 28, 2015",http://ufcstats.com/fight-details/caef4f8801f39345,Yoshihiro Akiyama,0,78,142,0.54,92,163,0,1,0,0,0,NA,Alberto Mina,1,69,153,0.45,84,180,2,15,0.13,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Steve Perceval,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4d636c3aa1105950,"November 28, 2015",http://ufcstats.com/fight-details/a09bfdaa83d99efb,Dooho Choi,1,18,26,0.6900000000000001,18,26,0,0,NA,0,0,NA,Sam Sicilia,0,8,19,0.42,8,19,0,1,0,0,0,NA,KO/TKO,1,1:33,3 Rnd (5-5-5),Greg Kleynjans,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4d636c3aa1105950,"November 28, 2015",http://ufcstats.com/fight-details/3266f569a6246d90,Dongi Yang,0,29,42,0.6900000000000001,54,76,1,6,0.16,0,0,NA,Jake Collier,1,22,41,0.53,29,48,0,1,0,0,0,NA,KO/TKO,2,1:50,3 Rnd (5-5-5),Herb Dean,W,L,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4d636c3aa1105950,"November 28, 2015",http://ufcstats.com/fight-details/85168b8d99f7ce42,Yui Chul Nam,0,53,120,0.44,97,167,1,21,0.04,0,0,NA,Mike de la Torre,0,47,95,0.49,107,161,0,2,0,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Leon Roberts,L,W,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4d636c3aa1105950,"November 28, 2015",http://ufcstats.com/fight-details/e8d3768f293a699b,Tae Hyun Bang,1,54,109,0.49,68,124,1,1,1,2,1,NA,Leo Kuntz,0,31,91,0.34,74,137,3,12,0.25,1,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Steve Perceval,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4d636c3aa1105950,"November 28, 2015",http://ufcstats.com/fight-details/0f641756e99605ad,Seo Hee Ham,0,71,174,0.4,83,188,0,2,0,0,0,NA,Cortney Casey,0,78,227,0.34,80,229,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,W,L,Women's Strawweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4d636c3aa1105950,"November 28, 2015",http://ufcstats.com/fight-details/3a932a4cacacc939,Yao Zhikui,0,1,6,0.16,1,6,0,0,NA,0,0,NA,Fredy Serrano,0,3,5,0.6,7,11,1,2,0.5,0,0,NA,KO/TKO,1,0:44,3 Rnd (5-5-5),Greg Kleynjans,L,W,Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4d636c3aa1105950,"November 28, 2015",http://ufcstats.com/fight-details/7ac1c2f87b795742,Guangyou Ning,0,23,61,0.37,67,111,0,2,0,0,0,NA,Marco Beltran,0,30,90,0.33,44,108,1,1,1,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Steve Perceval,L,W,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4d636c3aa1105950,"November 28, 2015",http://ufcstats.com/fight-details/5a79d4b9a8f8352f,Dominique Steele,1,36,61,0.59,84,114,4,4,1,0,0,NA,Dong Hyun Ma,0,19,42,0.45,52,79,0,3,0,0,0,NA,KO/TKO,3,0:27,3 Rnd (5-5-5),Leon Roberts,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/243b07fc65ccbb16,"November 21, 2015",http://ufcstats.com/fight-details/d3ccf71e68480007,Neil Magny,0,54,145,0.37,81,174,6,14,0.42,0,0,NA,Kelvin Gastelum,2,54,134,0.4,86,167,2,3,0.66,0,1,NA,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/243b07fc65ccbb16,"November 21, 2015",http://ufcstats.com/fight-details/34a39beb93225e2e,Ricardo Lamas,0,57,109,0.52,69,122,3,6,0.5,0,0,NA,Diego Sanchez,0,30,86,0.34,36,92,1,2,0.5,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/243b07fc65ccbb16,"November 21, 2015",http://ufcstats.com/fight-details/e8d087f822be7b02,Jussier Formiga,0,25,87,0.28,39,102,0,3,0,0,0,NA,Henry Cejudo,0,43,110,0.39,71,140,2,3,0.66,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,L,W,Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/243b07fc65ccbb16,"November 21, 2015",http://ufcstats.com/fight-details/06c124a55f77a7a5,Erick Montano,0,49,116,0.42,59,126,2,3,0.66,0,1,NA,Enrique Marin,0,27,94,0.28,33,102,1,3,0.33,0,2,NA,Decision - Split,3,5:00,3 Rnd + OT (5-5-5-5),Gary Copeland,W,L,Ultimate Fighter Latin America 2 Welterweight Tournament Title Bout
