k,fighter,elo,match_id,date,weight_class
80,Kurt Pellegrino,1605.5364231851152,4087,2009-02-07,Lightweight
80,Kwan Ho Kwak,1415.8204378002229,971,2017-06-17,Bantamweight
80,Kyle Bochniak,1437.825313351007,589,2018-04-07,Featherweight
80,Kyle Bradley,1465.263999494647,4036,2009-05-23,Lightweight
80,Kyle Bradley,1443.780210661914,3885,2010-01-11,Lightweight
80,Kyle Kingsbury,1452.6823749499792,4130,2008-12-13,Light Heavyweight
80,Kyle Kingsbury,1498.0965849025713,3949,2009-10-24,Light Heavyweight
80,Kyle Kingsbury,1533.8618272028539,3621,2011-02-05,Light Heavyweight
80,Kyle Kingsbury,1500.1039588649942,3381,2011-11-19,Light Heavyweight
80,Kyle Kingsbury,1461.962384260281,2326,2014-07-26,Light Heavyweight
80,Kyle Nelson,1433.359267937299,60,2019-05-04,Featherweight
80,Kyle Noke,1536.9785422848508,3685,2010-11-13,Middleweight
80,Kyle Noke,1502.6096617332503,2489,2014-04-16,Welterweight
80,Kyle Noke,1538.8790252244903,1719,2015-11-14,Welterweight
80,Kyle Noke,1495.8230496842082,1210,2016-11-26,Welterweight
80,Kyle Prepolec,1470.4775187241175,59,2019-05-04,Welterweight
80,Kyle Watson,1509.032312545352,3663,2010-12-04,Lightweight
80,Kyoji Horiguchi,1651.4608015943832,2107,2015-01-03,Flyweight
80,Kyoji Horiguchi,1677.3551319085652,1503,2016-05-08,Flyweight
80,Kyung Ho Kang,1550.855271440187,2611,2014-01-04,Bantamweight
80,Kyung Ho Kang,1588.5871743277492,2259,2014-09-20,Bantamweight
80,Kyung Ho Kang,1543.5481418714862,419,2018-08-04,Bantamweight
80,Kyung Ho Kang,1576.8569621652407,195,2019-02-09,Bantamweight
80,Lance Benoist,1586.074641912148,3457,2011-09-17,Welterweight
80,Lance Benoist,1530.7136947082981,3195,2012-06-08,Welterweight
80,Lance Benoist,1491.0991235080432,3109,2012-09-22,Welterweight
80,Lando Vannata,1486.6039657719712,1396,2016-07-13,Lightweight
80,Lando Vannata,1492.9480353253182,332,2018-11-03,Lightweight
80,Lando Vannata,1533.7598112878532,188,2019-02-09,Lightweight
80,Larry Cureton,1455.824531982872,5105,1995-04-07,Open Weight
80,Larry Cureton,1425.8645991631417,5086,1995-09-08,Open Weight
80,Laureano Staropoli,1590.9906831680692,42,2019-05-11,Welterweight
80,Lauren Mueller,1544.5849307009835,581,2018-04-14,Women's Flyweight
80,Lauren Mueller,1494.5548341059593,292,2018-11-24,Women's Flyweight
80,Lauren Mueller,1451.9985202500725,98,2019-04-13,Women's Flyweight
80,Lauren Murphy,1503.6319139830225,2318,2014-08-16,Women's Bantamweight
80,Lauren Murphy,1473.136743222509,2009,2015-04-04,Women's Bantamweight
80,Lauren Murphy,1432.608549195895,518,2018-06-01,Women's Flyweight
80,Lavar Johnson,1554.038115758654,3239,2012-05-05,Heavyweight
80,Lavar Johnson,1515.8916075063353,3216,2012-05-26,Heavyweight
80,Leandro Issa,1462.9064396977326,2617,2014-01-04,Bantamweight
80,Leandro Issa,1509.7706301803566,2124,2014-12-20,Bantamweight
80,Leandro Issa,1464.8409983266174,1335,2016-09-03,Bantamweight
80,Leandro Silva,1493.767215191463,1884,2015-06-27,Welterweight
80,Leandro Silva,1471.9726626816166,1338,2016-09-03,Lightweight
80,Leo Kuntz,1435.7089431673767,1695,2015-11-28,Lightweight
80,Leon Edwards,1650.73852640305,1995,2015-04-11,Welterweight
80,Leon Edwards,1674.3968300954002,1836,2015-07-18,Welterweight
80,Leon Edwards,1721.8296676704178,1065,2017-03-18,Welterweight
80,Leon Edwards,1734.6343726515133,598,2018-03-17,Welterweight
80,Leonard Garcia,1403.0380302916287,4443,2007-04-07,Lightweight
80,Leonard Garcia,1450.6726370308338,3660,2010-12-04,Featherweight
80,Leonard Garcia,1407.440819230669,3423,2011-10-08,Featherweight
80,Leonard Garcia,1378.0758949566125,3196,2012-06-08,Featherweight
80,Leonard Garcia,1370.0674505013264,3014,2012-12-29,Featherweight
80,Leonardo Mafra,1486.3461731290677,3175,2012-06-23,Middleweight
80,Leonardo Mafra,1460.266391296426,2345,2014-07-16,Welterweight
80,Leonardo Mafra,1427.9481534517597,1837,2015-07-18,Lightweight
80,Leonardo Morales,1446.029891639482,2178,2014-11-15,Featherweight
80,Leonardo Santos,1690.6285489115842,2840,2013-06-08,Welterweight
80,Leonardo Santos,1676.7996735079803,2511,2014-03-23,Lightweight
80,Leonardo Santos,1703.8523823906773,21,2019-06-01,Lightweight
80,Leslie Smith,1475.323367309817,2494,2014-04-16,Women's Bantamweight
80,Leslie Smith,1518.159602057419,1550,2016-03-19,Women's Bantamweight
80,Levan Makashvili,1496.1066378212424,1949,2015-05-16,Featherweight
80,Li Jingliang,1525.3444649390394,2220,2014-10-04,Welterweight
80,Li Jingliang,1573.186148915707,757,2017-11-25,Welterweight
80,Lina Lansberg,1519.416483279605,1068,2017-03-18,Women's Bantamweight
80,Lina Lansberg,1474.196296721395,357,2018-10-06,Women's Bantamweight
80,Lina Lansberg,1509.752253367102,20,2019-06-01,Women's Bantamweight
80,Liu Pingyuan,1573.292692723175,295,2018-11-24,Bantamweight
80,Livinha Souza,1568.1909486465397,203,2019-02-02,Women's Strawweight
80,Liz Carmouche,1572.429232880491,2947,2013-02-23,Women's Bantamweight
80,Liz Carmouche,1529.1889401393705,2476,2014-04-19,Women's Bantamweight
80,Liz Carmouche,1561.0813974135992,165,2019-02-23,Women's Flyweight
80,Lodune Sincaid,1463.6135886024413,4711,2005-04-09,Middleweight
80,Logan Clark,1540,4502,2006-12-13,Middleweight
80,Lorenz Larkin,1588.1584049700589,1879,2015-06-27,Welterweight
80,Lorenz Larkin,1650.4631264074196,1358,2016-08-20,Welterweight
80,Louis Gaudinot,1431.2475696890035,2762,2013-08-31,Flyweight
80,Louis Gaudinot,1432.3737175874417,2541,2014-03-08,Flyweight
80,Louis Smolka,1530.680249123837,2201,2014-11-07,Flyweight
80,Louis Smolka,1566.877647983387,1876,2015-07-11,Flyweight
80,Louis Smolka,1600.1277532671152,1739,2015-10-24,Flyweight
80,Louis Smolka,1550.434957433179,1153,2016-12-30,Flyweight
80,Louis Smolka,1501.8116201856194,1039,2017-04-15,Flyweight
80,Louis Smolka,1467.8686911313641,706,2017-12-30,Flyweight
80,Louis Smolka,1511.5574344045017,298,2018-11-24,Bantamweight
80,Louis Smolka,1465.3561838554567,147,2019-03-09,Bantamweight
80,Luan Chagas,1504.1437169945104,1491,2016-05-14,Welterweight
80,Luan Chagas,1457.9429155141993,569,2018-04-21,Welterweight
80,Luana Carolina,1540,48,2019-05-11,Women's Flyweight
80,Lucas Martins,1514.9650289700244,1930,2015-05-30,Featherweight
80,Lucas Martins,1548.6661488807533,1539,2016-04-10,Featherweight
80,Lucie Pudilova,1477.6586746981995,638,2018-02-18,Women's Bantamweight
80,Lucio Linhares,1466.7105380445503,3906,2009-12-12,Middleweight
80,Lucio Linhares,1449.683688392447,3833,2010-03-31,Middleweight
80,Luigi Fioravanti,1473.1142872678067,4588,2006-06-24,Middleweight
80,Luigi Fioravanti,1517.6383415642495,4283,2008-03-01,Welterweight
80,Luis Henrique,1472.835850850818,1086,2017-03-04,Heavyweight
80,Luis Henrique,1435.9568822219378,367,2018-09-22,Light Heavyweight
80,Luis Pena,1540,481,2018-07-06,Lightweight
80,Luis Pena,1496.3474723081406,316,2018-11-10,Lightweight
80,Luis Pena,1531.656637951141,117,2019-03-23,Featherweight
80,Luis Ramos,1432.4516983684262,3187,2012-06-22,Welterweight
80,Luiz Cane,1528.9960732071052,4164,2008-10-18,Light Heavyweight
80,Luiz Cane,1557.3434744773795,4045,2009-04-18,Light Heavyweight
80,Luiz Cane,1513.6584806667847,3922,2009-11-21,Light Heavyweight
80,Luiz Cane,1472.0867995383885,3467,2011-08-27,Light Heavyweight
80,Luiz Dutra,1440.959867246851,1932,2015-05-30,Welterweight
80,Lukasz Sajewski,1419.5768183018245,1890,2015-06-20,Lightweight
80,Lukasz Sajewski,1394.6596643017078,1278,2016-10-08,Lightweight
80,Luke Barnatt,1613.1521419752082,2538,2014-03-08,Middleweight
80,Luke Barnatt,1570.6639997939292,2432,2014-05-31,Middleweight
80,Luke Barnatt,1519.5723857602795,2168,2014-11-22,Middleweight
80,Luke Barnatt,1493.3020249096307,1946,2015-05-16,Middleweight
80,Luke Caudillo,1451.5466817322983,4421,2007-06-12,Lightweight
80,Luke Caudillo,1405.0606612167162,4340,2007-11-17,Lightweight
80,Luke Cummo,1424.8411712314387,4197,2008-08-09,Welterweight
80,Luke Jumeau,1519.9837002221532,847,2017-09-22,Welterweight
80,Luke Rockhold,1598.2000675430295,2863,2013-05-18,Middleweight
80,Luke Rockhold,1639.054281025584,2467,2014-04-26,Middleweight
80,Luke Rockhold,1690.8211005108838,2194,2014-11-07,Middleweight
80,Luke Rockhold,1728.8592517325292,1980,2015-04-18,Middleweight
80,Luke Rockhold,1684.7003116050855,1456,2016-06-04,Middleweight
80,Luke Rockhold,1649.9899358639093,641,2018-02-10,Middleweight
80,Luke Sanders,1468.6678655231965,1624,2016-01-17,Featherweight
80,Luke Sanders,1512.2059605274158,585,2018-04-14,Bantamweight
80,Luke Sanders,1478.3619421435126,411,2018-08-25,Bantamweight
80,Luke Sanders,1519.5041843872184,185,2019-02-17,Bantamweight
80,Lyoto Machida,1668.853904373935,4475,2007-02-03,Light Heavyweight
80,Lyoto Machida,1690.0011900108389,4317,2007-12-29,Light Heavyweight
80,Lyoto Machida,1730.4999759657082,4246,2008-05-24,Light Heavyweight
80,Lyoto Machida,1758.389204364145,4094,2009-01-31,Light Heavyweight
80,Lyoto Machida,1784.6566725087357,4029,2009-05-23,Light Heavyweight
80,Lyoto Machida,1805.2110852747307,3940,2009-10-24,Light Heavyweight
80,Lyoto Machida,1742.3627775550076,3804,2010-05-08,Light Heavyweight
80,Lyoto Machida,1684.8040628240412,3667,2010-11-20,Light Heavyweight
80,Lyoto Machida,1715.9810348806698,3555,2011-04-30,Light Heavyweight
80,Lyoto Machida,1746.0622228891489,3125,2012-08-04,Light Heavyweight
80,Lyoto Machida,1690.4942754444503,2794,2013-08-03,Light Heavyweight
80,Lyoto Machida,1728.1537982124119,2697,2013-10-26,Middleweight
80,Lyoto Machida,1692.4513453944628,1878,2015-06-27,Middleweight
80,Lyoto Machida,1726.7582994743577,552,2018-05-12,Middleweight
80,Mac Danzig,1530.7820046784104,4325,2007-12-08,Welterweight
80,Mac Danzig,1578.0495272371656,4258,2008-04-19,Lightweight
80,Mac Danzig,1537.5913286689251,3788,2010-06-12,Lightweight
80,Mac Danzig,1506.306958338724,3434,2011-10-01,Lightweight
80,Mac Danzig,1454.5912637024992,3063,2012-11-10,Lightweight
80,Mac Danzig,1416.5431150496695,2811,2013-07-27,Lightweight
80,Mackens Semerzier,1497.409442301454,3395,2011-11-12,Featherweight
80,Macy Chiasson,1571.0444246284926,276,2018-11-30,Women's Featherweight
80,Macy Chiasson,1600.7404274926148,57,2019-05-04,Women's Bantamweight
80,Mads Burnell,1447.022668370299,876,2017-09-02,Lightweight
80,Mads Burnell,1487.9886913571402,697,2018-01-14,Featherweight
80,Magnus Cedenblad,1574.0552186210082,2232,2014-10-04,Middleweight
80,Magomed Ankalaev,1494.7169396423049,602,2018-03-17,Light Heavyweight
80,Magomed Ankalaev,1535.3251275695147,382,2018-09-15,Light Heavyweight
80,Magomed Bibulatov,1456.142836282497,210,2019-02-02,Flyweight
80,Magomed Mustafaev,1552.1542699732613,1896,2015-06-20,Lightweight
80,Magomed Mustafaev,1586.1944858291063,86,2019-04-20,Lightweight
80,Maia Stevenson,1451.3881799960584,661,2018-02-03,Women's Strawweight
80,Mairbek Taisumov,1689.9295597579028,2615,2014-01-04,Lightweight
80,Mairbek Taisumov,1643.6790158713934,2513,2014-03-23,Lightweight
80,Mairbek Taisumov,1668.019994161801,2237,2014-10-04,Lightweight
80,Makwan Amirkhani,1606.5276534906172,1891,2015-06-20,Featherweight
80,Makwan Amirkhani,1638.9606315551914,1570,2016-02-27,Featherweight
80,Manvel Gamburyan,1472.803577789756,4397,2007-06-23,Lightweight
80,Manvel Gamburyan,1512.93042728178,4320,2007-12-29,Lightweight
80,Manvel Gamburyan,1471.9512399445034,4194,2008-08-09,Lightweight
80,Manvel Gamburyan,1434.7113530129768,4099,2009-01-31,Lightweight
80,Manvel Gamburyan,1410.566853330684,3513,2011-06-26,Featherweight
80,Manvel Gamburyan,1454.292844670384,3132,2012-08-04,Featherweight
80,Manvel Gamburyan,1426.4585164356333,2462,2014-05-10,Featherweight
80,Manvel Gamburyan,1478.8825245617818,1847,2015-07-15,Bantamweight
80,Mara Romero Borella,1535.5569577555757,205,2019-02-02,Women's Flyweight
80,Marc Diakiese,1612.999215476668,1066,2017-03-18,Lightweight
80,Marc Diakiese,1560.4298019605294,442,2018-07-22,Lightweight
80,Marcelo Aguiar,1474.6603399336843,4922,2000-06-09,Welterweight
80,Marcelo Golm,1452.0179504880462,656,2018-02-03,Heavyweight
80,Marcelo Golm,1413.3322578851441,78,2019-04-20,Heavyweight
80,Marcelo Guimaraes,1472.6610466178315,1561,2016-03-05,Middleweight
80,Marcin Bandel,1442.211858916714,2001,2015-04-11,Lightweight
80,Marcin Held,1458.1555402710758,821,2017-10-21,Lightweight
80,Marcin Prachnio,1435.8934242097523,625,2018-02-24,Light Heavyweight
80,Marcin Tybura,1493.7513407654724,1532,2016-04-10,Heavyweight
80,Marcin Tybura,1531.441116278011,1368,2016-08-06,Heavyweight
80,Marcin Tybura,1580.1477431081878,440,2018-07-22,Heavyweight
80,Marcin Tybura,1539.1217978916736,84,2019-04-20,Heavyweight
80,Marcio Alexandre Junior,1430.4351235977874,2420,2014-05-31,Middleweight
80,Marcio Alexandre Junior,1411.4126905220323,2125,2014-12-20,Welterweight
80,Marco Beltran,1497.366517729009,2183,2014-11-15,Bantamweight
80,Marco Beltran,1542.2503903587906,1698,2015-11-28,Bantamweight
80,Marco Beltran,1577.358148018404,1441,2016-07-07,Bantamweight
80,Marco Beltran,1528.976045215394,836,2017-10-07,Flyweight
80,Marco Ruas,1606.5225274070287,5082,1995-09-08,Catch Weight
80,Marco Ruas,1638.9560745150109,5084,1995-09-08,Open Weight
80,Marco Ruas,1597.4747612723481,5076,1995-12-16,Open Weight
80,Marco Ruas,1549.160537415315,4952,1999-07-16,Heavyweight
80,Marcos Rogerio de Lima,1614.6864345879853,2428,2014-05-31,Heavyweight
80,Marcos Rogerio de Lima,1570.5226744022534,1790,2015-08-23,Light Heavyweight
80,Marcos Rogerio de Lima,1519.9532393458069,1021,2017-04-22,Light Heavyweight
80,Marcos Rogerio de Lima,1484.4967540839173,163,2019-02-23,Heavyweight
80,Marcos Vinicius,1471.1464257520233,3176,2012-06-23,Featherweight
80,Marcus Aurelio,1487.9005084585565,4272,2008-04-02,Lightweight
80,Marcus Aurelio,1460.8479277823828,4217,2008-07-05,Lightweight
80,Marcus Brimage,1533.5265638831424,3372,2011-12-03,Featherweight
80,Marcus Brimage,1561.1918509614932,3259,2012-04-21,Featherweight
80,Marcus Brimage,1515.4870322078996,2368,2014-07-05,Bantamweight
80,Marcus Davis,1537.68617882405,4656,2005-11-05,Welterweight
80,Marcus Davis,1577.9525633932321,4497,2006-12-13,Welterweight
80,Marcus Davis,1605.6934593389867,4448,2007-04-07,Welterweight
80,Marcus Davis,1637.383327936689,4372,2007-09-08,Welterweight
80,Marcus Davis,1603.6975860340085,4234,2008-06-07,Welterweight
80,Marcus Davis,1623.7986147898664,4166,2008-10-18,Welterweight
80,Marcus Davis,1587.8182220876936,3734,2010-08-28,Welterweight
80,Marcus Jones,1474.602366370565,3913,2009-12-05,Heavyweight
80,Marina Rodriguez,1530.4603851146142,364,2018-09-22,Women's Strawweight
80,Marion Reneau,1520.2015239435937,1243,2016-11-19,Women's Bantamweight
80,Marion Reneau,1552.8353438595598,872,2017-09-02,Women's Bantamweight
80,Marion Reneau,1596.2706674147041,622,2018-02-24,Women's Bantamweight
80,Marion Reneau,1547.5221803094814,144,2019-03-09,Women's Bantamweight
80,Mark Bocek,1592.375597561293,3364,2011-12-10,Lightweight
80,Mark Bocek,1560.1544982830667,3051,2012-11-17,Lightweight
80,Mark Bocek,1588.8364397552978,2497,2014-04-16,Lightweight
80,Mark Coleman,1716.7981989227028,5056,1996-07-12,Open Weight
80,Mark Coleman,1661.079317784353,5014,1997-07-27,Heavyweight
80,Mark Coleman,1601.4315593478905,4987,1998-05-15,Heavyweight
80,Mark Coleman,1557.9781296842777,4975,1999-01-08,Heavyweight
80,Mark Coleman,1527.5177146113733,4104,2009-01-17,Light Heavyweight
80,Mark Coleman,1578.165422856142,4001,2009-07-11,Light Heavyweight
80,Mark Coleman,1537.8828263703463,3866,2010-02-06,Light Heavyweight
80,Mark De La Rosa,1498.3235299082362,707,2017-12-30,Bantamweight
80,Mark Godbeer,1505.4695015383918,800,2017-11-04,Heavyweight
80,Mark Hall,1492.569872432441,5085,1995-09-08,Open Weight
80,Mark Holst,1421.296381485006,3706,2010-10-16,Lightweight
80,Mark Hominick,1546.3790366084927,4622,2006-03-04,Lightweight
80,Mark Hominick,1496.2904877506405,3052,2012-11-17,Featherweight
80,Mark Hunt,1521.0493252117906,3719,2010-09-25,Heavyweight
80,Mark Hunt,1569.441908249619,2937,2013-03-02,Heavyweight
80,Mark Hunt,1600.3908103079607,2250,2014-09-20,Heavyweight
80,Mark Hunt,1579.5212359857403,1956,2015-05-09,Heavyweight
80,Mark Kerr,1635.9126121784298,5018,1997-07-27,Heavyweight
80,Mark Munoz,1589.7498787045326,4066,2009-03-07,Light Heavyweight
80,Mark Munoz,1627.8982289590901,3983,2009-08-29,Middleweight
80,Mark Munoz,1647.9205497566682,3895,2010-01-02,Middleweight
80,Mark Munoz,1615.098047419817,3752,2010-08-01,Middleweight
80,Mark Munoz,1649.343621811227,2820,2013-07-06,Middleweight
80,Mark Munoz,1589.9893069774848,2042,2015-02-28,Middleweight
80,Mark Scanlon,1452.9837110611063,3684,2010-11-13,Welterweight
80,Mark Weir,1470.8365542010308,4810,2002-11-22,Middleweight
80,Marlon Moraes,1593.2114952871998,990,2017-06-03,Bantamweight
80,Marlon Moraes,1640.2774066025647,198,2019-02-02,Bantamweight
80,Marlon Vera,1524.9242110011633,1805,2015-08-08,Bantamweight
80,Marlon Vera,1561.5008239473839,1219,2016-11-26,Featherweight
80,Marlon Vera,1589.5707123398524,423,2018-08-04,Bantamweight
80,Martin Kampmann,1640.258688413695,4519,2006-11-11,Middleweight
80,Martin Kampmann,1597.8300393905304,4186,2008-09-06,Middleweight
80,Martin Kampmann,1548.137233319977,3953,2009-09-19,Welterweight
80,Martin Kampmann,1584.243654340099,3784,2010-06-12,Welterweight
80,Martin Kampmann,1630.4516616755423,3380,2011-11-19,Welterweight
80,Martin Kampmann,1669.5854227123914,3272,2012-03-02,Welterweight
80,Marvin Eastman,1434.7754051608485,4781,2003-06-06,Light Heavyweight
80,Marvin Eastman,1398.7594136326018,4729,2004-10-22,Light Heavyweight
80,Marvin Eastman,1382.51582362122,4471,2007-02-03,Light Heavyweight
80,Marvin Eastman,1433.9431700169607,4294,2008-02-02,Middleweight
80,Marvin Vettori,1520.3165176695732,958,2017-06-25,Middleweight
80,Marvin Vettori,1524.335063358684,705,2017-12-30,Middleweight
80,Maryna Moroz,1525.3205830591698,1787,2015-08-23,Women's Strawweight
80,Maryna Moroz,1562.410593299823,111,2019-03-30,Women's Flyweight
80,Masanori Kanehara,1511.1666109127948,1852,2015-07-15,Bantamweight
80,Masanori Kanehara,1482.5291994931633,1635,2016-01-02,Bantamweight
80,Mats Nilsson,1438.5897619969655,2113,2015-01-03,Welterweight
80,Matt Andersen,1460,5064,1996-05-17,Open Weight
80,Matt Arroyo,1475.9159679255727,4229,2008-06-21,Welterweight
80,Matt Bessette,1423.9367844703265,484,2018-07-06,Featherweight
80,Matt Brown,1655.9582372595808,4151,2008-11-15,Welterweight
80,Matt Brown,1682.9645185430663,4065,2009-03-07,Welterweight
80,Matt Brown,1628.4547888640693,3842,2010-03-27,Welterweight
80,Matt Brown,1571.8021271338196,3387,2011-11-19,Welterweight
80,Matt Brown,1623.30086973011,3255,2012-04-21,Welterweight
80,Matt Brown,1674.8315630536629,3040,2012-12-08,Welterweight
80,Matt Brown,1701.1752373401641,2783,2013-08-17,Welterweight
80,Matt Brown,1664.3668091972902,2321,2014-07-26,Welterweight
80,Matt Brown,1702.9228362768179,1872,2015-07-11,Welterweight
80,Matt Dwyer,1481.319952839715,2055,2015-02-22,Welterweight
80,Matt Dwyer,1448.7167513379602,1614,2016-01-30,Welterweight
80,Matt Frevola,1497.0858707692712,692,2018-01-14,Lightweight
80,Matt Grice,1493.4431341551174,4436,2007-04-21,Lightweight
80,Matt Grice,1452.5362451778283,4089,2009-02-07,Lightweight
80,Matt Grice,1418.6354855998377,4006,2009-07-11,Lightweight
80,Matt Grice,1402.960936518326,3518,2011-06-26,Featherweight
80,Matt Hamill,1670.4965144948123,4531,2006-10-10,Light Heavyweight
80,Matt Hamill,1692.3047394599546,4464,2007-03-03,Light Heavyweight
80,Matt Hamill,1657.3954393094225,4370,2007-09-08,Light Heavyweight
80,Matt Hamill,1683.4049101056812,4268,2008-04-02,Light Heavyweight
80,Matt Hamill,1644.8510594256704,4184,2008-09-06,Light Heavyweight
80,Matt Hamill,1665.4348803632365,4120,2008-12-27,Light Heavyweight
80,Matt Hamill,1704.0998940485827,3691,2010-10-23,Light Heavyweight
80,Matt Hamill,1658.2070083172575,3543,2011-05-28,Light Heavyweight
80,Matt Hamill,1676.60489635693,3105,2012-09-22,Light Heavyweight
80,Matt Hamill,1627.2714546521154,2724,2013-10-09,Light Heavyweight
80,Matt Hobar,1500.7052511076065,2429,2014-05-31,Bantamweight
80,Matt Hobar,1474.2307991224518,2159,2014-12-06,Bantamweight
80,Matt Horwich,1435.8341572986576,4057,2009-04-01,Middleweight
80,Matt Hughes,1679.1720956762808,4949,1999-09-24,Lightweight
80,Matt Hughes,1716.4367275833758,4787,2003-04-25,Welterweight
80,Matt Hughes,1733.9928966239834,4741,2004-06-19,Welterweight
80,Matt Hughes,1772.042823121134,4591,2006-05-27,Catch Weight
80,Matt Hughes,1712.268020307533,4232,2008-06-07,Welterweight
80,Matt Hughes,1739.0821875363351,4030,2009-05-23,Welterweight
80,Matt Hughes,1755.2109148991206,3817,2010-04-10,Welterweight
80,Matt Hughes,1781.3487332620653,3743,2010-08-07,Welterweight
80,Matt Lindland,1580.8794111529712,4898,2000-12-16,Middleweight
80,Matt Lindland,1623.4762750625246,4885,2001-05-04,Light Heavyweight
80,Matt Lindland,1647.5738703784489,4862,2001-11-02,Middleweight
80,Matt Lindland,1686.4627966788476,4843,2002-03-22,Middleweight
80,Matt Lindland,1629.2266384626428,4832,2002-05-10,Middleweight
80,Matt Lindland,1650.533182153077,4798,2003-02-28,Middleweight
80,Matt Lindland,1674.743436359547,4700,2005-04-16,Middleweight
80,Matt Mitrione,1674.3415033774177,3624,2011-01-22,Heavyweight
80,Matt Mitrione,1612.2611503215267,3016,2012-12-15,Heavyweight
80,Matt Mitrione,1639.768370186717,2913,2013-04-06,Heavyweight
80,Matt Mitrione,1670.9648205181188,2544,2014-03-01,Heavyweight
80,Matt Mitrione,1623.5546122179737,1619,2016-01-17,Heavyweight
80,Matt Sayles,1498.124869990482,420,2018-08-04,Featherweight
80,Matt Schnell,1514.2977664310008,1203,2016-12-03,Bantamweight
80,Matt Schnell,1556.7259963299148,496,2018-06-23,Flyweight
80,Matt Serra,1518.8897604400777,4883,2001-05-04,Welterweight
80,Matt Serra,1561.5522117194344,4867,2001-09-28,Welterweight
80,Matt Van Buren,1418.0118142996962,2102,2015-01-18,Light Heavyweight
80,Matt Veach,1471.9102862532504,3823,2010-04-10,Lightweight
80,Matt Wiman,1592.5153087991598,4597,2006-05-27,Lightweight
80,Matt Wiman,1612.3115110827412,4359,2007-09-22,Lightweight
80,Matt Wiman,1643.3580386851443,4238,2008-06-07,Lightweight
80,Matt Wiman,1580.4022154397194,4041,2009-04-18,Lightweight
80,Matt Wiman,1614.644143633291,3904,2009-12-12,Lightweight
80,Matt Wiman,1647.3971865065448,3094,2012-09-29,Lightweight
80,Matt Wiman,1606.3512656329292,2986,2013-01-26,Lightweight
80,Matthew Lopez,1469.1200802286558,1405,2016-07-13,Bantamweight
80,Matthew Lopez,1511.0845101206748,1180,2016-12-10,Bantamweight
80,Matthew Lopez,1481.9797655504906,785,2017-11-11,Bantamweight
80,Matthew Riddle,1660.3389060580073,4092,2009-02-07,Welterweight
80,Matthew Riddle,1599.1057337400694,3936,2009-11-14,Welterweight
80,Matthew Riddle,1556.1832628375266,3653,2010-12-11,Welterweight
80,Maurice Greene,1575.4150692990165,282,2018-11-30,Heavyweight
80,Maurice Smith,1586.8161276648661,5000,1997-12-21,Heavyweight
80,Maurice Smith,1536.369474349918,4904,2000-11-17,Heavyweight
80,Mauricio Rua,1617.0531926672793,2184,2014-11-08,Light Heavyweight
80,Mauricio Rua,1651.5479668819585,1808,2015-08-01,Light Heavyweight
80,Mauricio Rua,1676.2752195594855,263,2018-12-01,Light Heavyweight
80,Max Griffin,1523.1353276214916,620,2018-02-24,Welterweight
80,Max Griffin,1496.4707224947697,206,2019-02-02,Welterweight
80,Max Griffin,1536.8770316082855,94,2019-04-13,Welterweight
80,Max Holloway,1778.9230071458417,3205,2012-06-01,Featherweight
80,Max Holloway,1792.2989282868512,2612,2014-01-04,Featherweight
80,Max Holloway,1819.7591394335636,1458,2016-06-04,Featherweight
80,Maximo Blanco,1441.0416067095387,2909,2013-04-13,Featherweight
80,Maximo Blanco,1479.8177367080357,1861,2015-07-12,Featherweight
80,Melton Bowen,1461.2029294051868,5112,1994-12-16,Open Weight
80,Melvin Guillard,1591.6544455003934,4599,2006-05-27,Lightweight
80,Melvin Guillard,1535.7654696355478,4318,2007-12-29,Lightweight
80,Melvin Guillard,1512.8960732047306,3964,2009-09-16,Lightweight
80,Melvin Guillard,1546.7841136753907,3872,2010-02-06,Lightweight
80,Melvin Guillard,1581.4302136483848,3800,2010-05-29,Lightweight
80,Melvin Guillard,1611.4714702798599,3503,2011-07-02,Lightweight
80,Melvin Guillard,1599.1882955963824,2698,2013-10-26,Lightweight
80,Melvin Guillard,1556.2288617360366,2534,2014-03-08,Lightweight
80,Merab Dvalishvili,1463.4253568248005,568,2018-04-21,Bantamweight
80,Merab Dvalishvili,1503.9693758405317,385,2018-09-15,Bantamweight
80,Michael Bisping,1714.0901575047887,4333,2007-11-17,Light Heavyweight
80,Michael Bisping,1659.1485237947727,3858,2010-02-20,Middleweight
80,Michael Bisping,1679.4955609785543,3699,2010-10-16,Middleweight
80,Michael Bisping,1634.0727782521562,2993,2013-01-19,Middleweight
80,Michael Bisping,1577.3608832072975,2488,2014-04-16,Middleweight
80,Michael Bisping,1609.9446879764573,1832,2015-07-18,Middleweight
80,Michael Chiesa,1625.8750401726447,2005,2015-04-04,Lightweight
80,Michael Graves,1564.3117271597073,1858,2015-07-12,Welterweight
80,Michael Graves,1605.992422114112,1525,2016-04-16,Welterweight
80,Michael Johnson,1565.3863895093916,3436,2011-10-01,Lightweight
80,Michael Johnson,1593.931835234248,3322,2012-01-28,Lightweight
80,Michael Johnson,1658.9545240613897,3240,2012-05-05,Lightweight
80,Michael Johnson,1601.4270102666815,3012,2012-12-29,Lightweight
80,Michael Johnson,1541.1801480595616,2917,2013-04-06,Lightweight
80,Michael Johnson,1519.9158425318064,1644,2015-12-19,Lightweight
80,Michael Kuiper,1460.4370289998735,3313,2012-02-04,Middleweight
80,Michael Kuiper,1427.3311625998317,2922,2013-04-06,Middleweight
